total_evidence_count,official_evidence_count,corroborated_evidence_count,self_declared_count,accepted_official_count,accepted_corroborated_count,disputed_count,rejected_count,biometric_match_present,government_record_present,verified_ngo_record_present,family_confirmation_present,verified_family_links_count,documents_verified_count,documents_rejected_count,external_confirmed_matches,weighted_evidence_sum,days_in_system,identity_score
7,1,2,4,1,2,0,0,0,0,1,1,0,0,0,0,2.3499999999999996,18,40.5
6,0,2,4,0,1,0,0,0,0,0,1,1,1,0,0,2.25,128,31.7
5,0,2,3,0,1,0,1,0,0,0,1,1,1,0,0,1.7000000000000002,98,26.7
6,1,2,3,1,2,0,0,0,1,0,0,1,2,0,0,2.6,85,68.0
5,0,1,4,0,1,0,1,0,0,0,1,0,2,1,0,1.85,2,23.8
4,1,0,3,0,0,1,0,0,0,1,0,0,1,0,0,1.25,287,9.4
6,2,2,2,2,2,0,0,1,1,0,1,0,2,0,0,3.65,66,88.0
4,1,2,1,1,2,0,1,0,0,1,1,0,1,0,1,2.2,286,39.4
4,1,1,2,1,1,0,0,0,1,0,1,0,2,0,1,3.15,251,62.9
5,1,2,2,1,2,0,0,1,0,0,1,0,0,0,0,2.05,250,44.9
8,2,2,4,2,2,0,0,0,1,1,1,1,2,0,2,5.25,129,100.0
2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,-0.35000000000000003,127,0.0
5,3,2,0,2,2,1,0,1,1,1,1,0,0,0,0,2.8500000000000005,104,63.5
2,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,1.2000000000000002,232,18.3
5,1,2,2,1,1,0,0,0,0,1,1,0,0,0,1,2.4,80,46.2
4,2,1,1,2,0,0,0,1,0,1,1,0,1,0,0,3.0500000000000003,163,57.1
4,0,1,3,0,1,0,1,0,0,0,1,1,1,0,2,2.6,11,35.4
3,1,0,2,1,0,0,1,0,1,0,0,1,0,0,1,1.7999999999999998,200,30.6
6,2,0,4,1,0,1,0,1,0,1,0,0,2,0,1,3.2,273,56.4
5,1,2,2,1,2,0,0,1,0,0,0,0,1,0,0,1.6999999999999997,145,53.9
2,0,2,0,0,2,0,0,0,0,0,1,2,0,0,0,1.5,81,32.2
2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,1.2000000000000002,62,20.3
2,1,0,1,0,0,2,1,0,1,0,0,1,2,0,1,1.2000000000000002,223,9.2
7,2,1,4,2,1,0,0,1,1,0,1,1,1,1,0,4.1,60,84.4
6,1,1,4,1,1,0,0,1,0,0,0,2,0,0,0,2.55,79,53.2
3,1,1,1,1,1,0,2,0,0,1,1,1,0,0,0,1.45,13,9.5
7,2,2,3,2,1,0,0,0,1,1,1,2,2,0,0,4.550000000000001,291,98.7
6,1,2,3,0,1,1,1,0,1,0,1,0,1,0,0,1.65,73,23.8
4,1,2,1,1,2,0,1,0,1,0,1,1,1,0,2,3.1,153,59.7
6,2,2,2,2,2,0,0,1,0,1,0,1,1,1,1,3.4,213,84.3
4,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1.35,135,44.8
7,0,3,4,0,2,0,1,0,0,0,1,1,1,0,0,1.9,254,42.8
4,1,2,1,1,1,0,0,0,0,1,0,2,1,0,0,2.2,172,58.8
3,0,0,3,0,0,0,1,0,0,0,0,2,0,1,0,1.0500000000000003,329,11.1
3,0,2,1,0,2,0,0,0,0,0,1,2,0,0,1,2.15,72,38.6
5,1,1,3,1,0,0,0,1,0,0,1,2,1,0,1,3.8500000000000005,146,73.3
5,0,1,4,0,1,0,0,0,0,0,1,1,2,0,0,2.6,35,36.2
6,0,3,3,0,3,0,0,0,0,0,1,2,0,0,1,2.55,340,53.6
2,0,1,1,0,1,0,1,0,0,0,1,2,2,0,0,2.0500000000000003,244,28.8
5,1,1,3,1,1,0,0,1,0,0,1,1,0,1,0,2.65,108,51.9
5,1,2,2,1,1,0,0,0,0,1,1,0,1,0,1,2.75,30,51.1
5,2,0,3,2,0,0,0,0,1,1,0,0,2,0,0,3.0500000000000003,234,54.6
4,2,0,2,2,0,0,0,0,1,1,0,2,2,0,0,3.65,186,74.7
3,1,2,0,1,2,0,0,0,1,0,1,1,0,0,0,2.0,167,47.6
5,1,0,4,1,0,0,0,0,1,0,0,0,0,0,0,1.7000000000000002,111,32.5
4,2,0,2,2,0,0,1,1,0,1,0,0,1,0,0,2.1999999999999997,62,37.8
8,2,2,4,2,2,0,0,0,1,1,0,1,2,0,1,4.1,358,87.2
3,1,2,0,1,1,0,0,0,0,1,1,0,0,0,1,1.9999999999999998,331,41.9
8,1,3,4,0,3,2,0,1,0,0,1,1,0,0,1,2.1999999999999997,357,41.9
4,2,1,1,2,1,0,0,0,1,1,0,2,1,0,1,3.5500000000000003,151,80.6
4,2,0,2,2,0,0,0,0,1,1,0,3,0,0,0,3.35,337,61.4
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.75,13,8.6
4,2,0,2,2,0,0,1,1,1,0,0,2,0,0,1,3.1500000000000004,286,69.4
5,1,0,4,1,0,0,0,0,1,0,0,0,1,0,1,2.5,118,50.8
5,2,0,3,2,0,0,0,0,1,1,0,1,2,0,0,3.4499999999999997,78,68.1
4,0,1,3,0,1,0,0,0,0,0,1,0,0,0,0,1.3,323,22.8
4,2,1,1,2,1,0,0,0,1,1,0,0,0,0,1,2.4000000000000004,11,59.1
3,1,2,0,1,2,0,2,0,1,0,0,0,1,1,2,1.45,137,37.6
5,1,1,3,0,0,2,0,0,1,0,1,2,2,0,0,2.6000000000000005,151,28.3
6,2,0,4,2,0,0,1,0,1,1,0,0,2,0,1,3.35,27,59.6
6,2,2,2,2,2,0,0,1,0,1,0,0,1,0,0,2.55,189,65.0
2,1,1,0,0,1,2,1,1,0,0,0,0,1,0,0,-0.15000000000000024,151,0.0
3,1,2,0,1,2,0,0,0,0,1,1,0,0,0,0,1.5499999999999998,268,33.7
5,1,2,2,0,2,1,0,0,0,1,1,0,2,0,2,3.0,141,53.6
7,2,1,4,2,0,0,0,0,1,1,1,2,1,0,1,4.85,197,86.1
4,0,1,3,0,0,0,0,0,0,0,1,3,0,0,0,2.5,285,35.5
6,0,2,4,0,1,0,2,0,0,0,1,0,0,0,1,1.25,198,13.2
2,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,1.9,9,36.9
6,2,1,3,0,1,2,0,0,1,1,1,0,0,0,0,1.9500000000000002,177,18.8
4,1,1,2,1,1,0,1,0,1,0,0,1,1,0,0,1.6999999999999997,229,33.7
7,1,2,4,1,2,0,0,0,0,1,1,1,0,0,1,3.2,292,57.9
5,0,1,4,0,1,0,0,0,0,0,0,0,1,0,0,1.15,220,33.6
3,2,1,0,2,1,0,0,1,0,1,1,2,1,1,1,4.1,85,80.7
4,2,2,0,1,2,1,0,0,1,1,1,2,2,0,0,3.4000000000000004,52,64.4
7,2,1,4,2,0,0,1,0,1,1,0,0,1,1,0,2.5500000000000003,83,54.2
5,1,1,3,1,0,0,0,0,0,1,0,0,2,0,2,3.05,54,60.4
4,1,0,3,1,0,0,1,1,0,0,0,0,0,0,0,1.2000000000000002,16,22.1
6,2,2,2,2,2,0,0,0,1,1,1,1,1,0,1,4.050000000000001,234,86.6
6,2,1,3,2,0,0,0,0,1,1,0,0,2,1,0,3.0500000000000003,349,71.9
8,3,1,4,3,1,0,0,1,1,1,0,0,2,1,0,4.2,312,99.1
6,1,2,3,1,2,0,0,1,0,0,1,0,1,0,0,2.6,26,62.4
7,2,2,3,2,2,0,0,1,0,1,0,0,2,0,2,4.0,298,95.7
2,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1.3,87,17.0
8,2,2,4,2,1,0,0,1,0,1,1,0,2,0,1,4.45,101,94.4
5,0,1,4,0,1,0,1,0,0,0,1,2,1,1,0,2.3000000000000003,64,29.4
3,1,2,0,1,2,0,1,0,0,1,1,2,1,0,1,2.8,351,43.8
6,2,0,4,2,0,0,2,1,1,0,0,2,0,0,0,2.75,212,45.6
1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1.4500000000000002,40,24.8
7,2,1,4,0,1,2,1,1,0,1,1,3,1,0,1,3.849999999999999,240,50.1
3,0,2,1,0,2,0,0,0,0,0,1,2,1,0,1,2.5000000000000004,328,47.5
7,1,2,4,1,2,0,1,0,0,1,1,0,0,1,0,1.9999999999999996,60,30.8
4,0,2,2,0,2,1,0,0,0,0,1,0,0,0,0,0.55,193,8.3
6,2,0,4,2,0,0,1,1,0,1,0,0,0,0,0,2.2499999999999996,187,40.1
2,0,2,0,0,2,0,0,0,0,0,1,1,0,0,0,1.1,271,23.9
3,2,0,1,2,0,0,0,1,1,0,0,0,0,1,0,2.0500000000000003,52,51.4
5,0,1,4,0,1,0,0,0,0,0,1,0,0,1,0,1.5,195,23.9
5,1,1,3,0,1,1,0,0,0,1,1,0,0,0,1,2.05,216,26.2
7,2,2,3,2,2,0,0,0,1,1,1,2,0,0,1,4.300000000000001,337,84.3
4,2,1,1,1,1,1,0,0,1,1,1,0,1,0,0,2.45,297,38.1
4,1,2,1,1,1,0,0,1,0,0,0,2,0,0,0,1.95,34,65.7
5,1,2,2,1,2,0,0,0,0,1,1,0,1,0,0,2.3,225,45.2
4,1,0,3,0,0,1,0,0,1,0,0,1,1,0,1,2.1500000000000004,271,36.3
5,2,1,2,2,1,0,0,0,1,1,0,0,0,0,1,2.6,68,55.6
4,2,2,0,2,2,0,2,0,1,1,1,1,1,0,0,2.5,99,47.5
7,1,2,4,1,2,0,0,0,1,0,0,0,1,0,1,2.5,351,66.3
5,1,1,3,1,1,0,1,0,0,1,1,0,0,0,1,2.2499999999999996,161,27.8
5,1,1,3,1,1,0,0,0,1,0,1,1,0,1,1,3.0500000000000003,252,53.9
6,2,1,3,2,1,0,0,1,0,1,1,1,0,0,1,3.95,159,70.4
6,1,1,4,1,1,0,0,0,1,0,1,0,1,0,0,2.75,276,52.7
3,2,1,0,2,1,0,0,1,1,0,0,0,1,0,1,2.6500000000000004,361,73.8
3,1,0,2,1,0,0,0,0,0,1,0,2,0,0,0,2.05,287,27.8
2,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0.95,238,22.3
3,0,2,1,0,1,0,1,0,0,0,1,1,1,0,1,1.75,362,29.9
3,1,0,2,0,0,1,0,1,0,0,0,1,2,0,0,1.8999999999999997,88,36.6
7,1,2,4,1,2,0,0,0,0,1,0,1,1,0,2,3.3,30,70.6
4,2,0,2,2,0,0,0,0,1,1,0,1,1,0,1,3.35,169,63.8
4,2,0,2,2,0,0,1,1,0,1,0,0,1,0,0,2.1999999999999997,92,41.4
6,1,2,3,1,1,0,1,0,1,0,0,1,1,0,0,1.9,184,49.7
4,1,1,2,1,1,0,0,0,0,1,0,0,0,0,0,1.25,298,31.8
2,1,0,1,1,0,0,2,0,0,1,0,1,2,0,0,1.45,295,15.8
8,2,3,3,2,2,0,0,0,1,1,1,1,2,0,1,4.6,362,100.0
6,1,1,4,1,1,0,1,0,1,0,0,1,1,0,0,2.1,28,43.5
5,1,2,2,1,2,0,1,0,1,0,0,0,2,1,0,1.65,180,40.0
3,1,2,0,1,2,0,0,0,0,1,1,1,1,0,0,2.3,291,47.9
4,1,2,1,1,1,0,0,0,1,0,0,0,1,0,0,1.45,14,46.4
2,1,1,0,0,0,1,0,0,1,0,1,0,1,0,2,2.3,350,36.1
5,1,1,3,1,1,0,0,1,0,0,0,0,1,0,0,1.9,154,51.8
7,1,3,3,1,2,0,0,0,0,1,1,0,0,0,2,3.05,222,66.9
7,1,2,4,1,2,0,0,1,0,0,1,2,0,0,0,3.25,165,66.2
4,1,1,2,0,1,2,0,0,0,1,0,1,1,1,1,1.35,150,14.2
2,0,1,1,0,1,0,0,0,0,0,0,2,2,0,0,1.7,340,42.0
4,1,1,2,1,1,0,0,0,1,0,0,2,0,0,0,2.1,37,54.8
3,2,1,0,2,1,0,0,1,1,0,1,0,1,0,0,2.9,281,68.3
8,3,3,2,3,2,0,0,1,1,1,1,1,1,0,1,5.000000000000001,304,100.0
3,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1.05,27,30.7
5,1,0,4,1,0,0,0,0,1,0,0,0,1,0,1,2.5,289,51.0
5,1,0,4,0,0,1,0,0,0,1,0,1,1,0,0,1.8500000000000003,251,22.5
3,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,1.4000000000000001,290,22.6
6,1,2,3,1,2,0,0,0,1,0,0,0,0,0,1,1.9500000000000002,155,52.0
7,1,2,4,0,2,1,0,1,0,0,1,2,1,0,0,3.0500000000000007,255,62.7
5,2,1,2,2,1,0,0,1,0,1,1,0,2,0,0,3.6,249,73.4
6,0,2,4,0,2,1,2,0,0,0,0,0,1,0,1,0.3500000000000001,64,2.7
5,1,0,4,1,0,0,0,0,1,0,0,0,2,0,2,3.3,29,65.6
1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,2,1.2,360,16.0
5,1,1,3,1,1,0,0,0,0,1,1,0,1,0,1,2.95,216,52.2
8,3,2,3,3,1,0,0,1,1,1,0,0,2,0,0,4.0,43,100.0
3,0,1,2,0,0,0,0,0,0,0,0,1,1,0,1,1.6,185,32.5
4,2,2,0,2,2,0,0,0,1,1,1,3,1,0,0,4.0,170,83.3
3,0,1,2,0,0,2,2,0,0,0,0,0,2,0,1,-0.2500000000000002,70,0.0
7,1,3,3,1,2,0,1,0,0,1,1,3,0,0,1,3.45,284,58.6
6,1,1,4,1,1,0,0,0,0,1,0,2,1,0,0,2.8,343,48.7
6,2,2,2,2,2,0,2,1,0,1,1,1,0,0,0,2.5999999999999996,55,44.6
6,1,2,3,1,1,0,0,0,1,0,1,0,1,0,0,2.5500000000000003,13,55.1
4,0,0,4,0,0,0,0,0,0,0,0,0,2,1,0,1.5,204,25.2
6,1,3,2,1,3,0,0,0,0,1,1,2,1,0,0,3.0999999999999996,356,64.2
3,1,0,2,1,0,0,0,1,0,0,0,2,0,0,0,2.15,155,42.0
7,2,2,3,2,1,0,0,1,0,1,1,3,0,1,0,4.300000000000001,291,84.0
4,0,0,4,0,0,0,0,0,0,0,0,1,2,0,0,1.9000000000000001,141,29.4
7,1,2,4,0,2,1,0,0,1,0,0,1,2,0,0,2.25,108,49.9
3,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0.6000000000000001,58,4.1
4,2,1,1,2,1,0,0,1,0,1,0,0,1,1,0,2.35,116,59.9
7,2,1,4,2,1,0,0,0,1,1,0,1,0,0,0,2.95,356,66.8
3,1,2,0,0,1,1,0,1,0,0,1,1,1,0,0,1.8499999999999999,133,39.0
1,0,0,1,0,0,0,0,0,0,0,0,1,2,1,0,1.3,320,29.0
6,1,3,2,1,2,0,1,1,0,0,1,1,0,0,0,2.0999999999999996,291,55.6
4,1,1,2,1,0,0,0,1,0,0,0,2,1,0,0,2.5,261,56.4
5,1,0,4,1,0,0,2,0,0,1,0,1,1,0,0,1.7000000000000004,63,9.4
3,0,1,2,0,1,0,0,0,0,0,0,1,1,0,0,1.15,187,28.2
3,0,2,1,0,2,0,0,0,0,0,1,0,0,0,0,0.8999999999999999,214,20.5
3,2,0,1,2,0,0,0,0,1,1,0,2,0,0,0,2.75,330,54.2
5,0,2,3,0,2,0,0,0,0,0,1,1,0,1,0,1.7000000000000002,164,33.3
5,0,3,2,0,3,0,0,0,0,0,1,0,0,0,0,1.1,113,30.9
7,2,1,4,2,1,0,0,1,0,1,1,0,0,0,0,3.3,165,57.5
7,2,2,3,2,1,0,0,1,0,1,1,3,0,1,0,4.300000000000001,51,87.3
2,0,2,0,0,1,0,2,0,0,0,1,0,0,0,1,0.44999999999999996,337,0.4
6,2,1,3,2,0,0,1,0,1,1,0,0,1,1,1,2.8000000000000003,182,53.6
9,2,3,4,2,3,0,0,0,1,1,1,2,0,1,0,4.05,346,89.1
7,2,1,4,2,1,0,0,1,0,1,0,0,1,0,0,2.95,216,70.2
7,3,1,3,3,1,0,0,1,1,1,0,2,1,0,1,4.9,142,100.0
3,1,1,1,1,1,0,2,0,1,0,1,1,1,0,0,1.8500000000000003,51,28.4
5,1,1,3,1,1,0,0,0,0,1,1,2,0,0,0,2.9499999999999997,256,42.3
3,1,2,0,1,2,0,1,0,0,1,0,1,2,0,1,2.05,244,42.2
7,2,1,4,1,1,1,0,1,0,1,1,0,1,0,0,3.1000000000000005,221,48.7
5,0,1,4,0,1,0,2,0,0,0,0,0,2,0,1,1.25,335,20.3
3,2,0,1,2,0,0,0,1,0,1,0,0,0,1,0,1.9999999999999998,152,47.4
4,2,2,0,2,2,0,0,1,0,1,1,0,1,0,2,3.75,344,86.9
3,1,0,2,1,0,0,0,0,0,1,0,1,0,0,2,2.55,217,43.3
4,1,0,3,1,0,0,0,0,0,1,0,2,2,0,2,3.8499999999999996,205,68.6
6,2,2,2,2,2,0,0,0,1,1,1,2,0,0,0,3.65,245,70.8
4,1,1,2,0,1,2,1,0,0,1,1,2,0,1,1,1.7499999999999996,167,0.0
4,2,0,2,2,0,0,0,0,1,1,0,2,0,0,1,3.4,314,64.1
7,2,3,2,2,3,0,0,1,1,0,1,0,2,0,1,4.1000000000000005,48,100.0
5,2,0,3,2,0,0,1,0,1,1,0,0,0,0,0,2.0,331,31.8
5,1,1,3,1,1,0,0,1,0,0,0,0,1,0,0,1.9,157,44.2
4,0,1,3,0,0,2,0,0,0,0,1,3,2,0,1,2.5500000000000003,145,17.3
6,3,2,1,3,2,0,2,1,1,1,1,3,1,0,0,4.45,216,91.8
5,1,3,1,1,3,0,0,0,0,1,1,0,0,0,0,1.7499999999999998,16,42.6
4,2,0,2,2,0,0,0,0,1,1,0,0,1,0,0,2.5,242,57.4
4,0,2,2,0,2,0,0,0,0,0,0,0,0,1,0,0.4,254,24.5
3,1,2,0,1,2,0,1,0,1,0,1,1,2,0,0,2.35,207,50.7
4,1,1,2,0,1,1,0,0,1,0,1,2,1,0,1,3.0500000000000007,105,46.4
3,1,0,2,1,0,0,0,0,0,1,0,0,1,0,0,1.6,139,21.9
8,2,2,4,2,1,0,2,0,1,1,1,0,0,0,0,2.55,345,46.0
6,2,0,4,2,0,0,0,1,1,0,0,1,0,1,1,3.5,218,79.7
7,0,3,4,0,3,0,0,0,0,0,1,1,1,0,1,2.7,42,57.9
7,2,2,3,2,2,0,0,1,1,0,1,2,2,0,0,4.65,249,100.0
7,2,2,3,2,1,0,0,1,0,1,0,2,0,0,0,3.1999999999999997,11,78.5
3,1,0,2,1,0,0,0,0,1,0,0,3,2,0,1,3.65,210,70.1
8,1,3,4,0,3,2,1,0,1,0,1,0,1,0,2,2.2,325,31.9
2,1,1,0,1,0,0,0,1,0,0,0,3,0,0,0,2.1500000000000004,5,51.3
7,1,3,3,1,3,0,1,1,0,0,1,0,1,1,0,2.25,130,54.5
4,1,1,2,1,1,0,0,0,0,1,1,2,0,0,0,2.7499999999999996,260,45.4
4,0,0,4,0,0,0,1,0,0,0,0,0,0,0,1,0.9,232,8.6
4,1,2,1,1,2,0,0,1,0,0,1,1,0,1,1,2.7,186,62.8
2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0.8,174,12.9
8,3,2,3,3,2,0,0,1,1,1,1,0,1,0,0,4.3500000000000005,38,99.4
3,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1.0499999999999998,49,23.9
7,2,1,4,2,1,0,0,0,1,1,1,0,0,0,1,3.7,9,71.6
3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1.05,237,18.9
5,1,2,2,1,2,0,0,0,1,0,1,0,0,0,1,2.45,177,59.9
6,1,1,4,1,0,0,1,0,0,1,1,1,1,0,0,2.7499999999999996,182,38.0
6,2,2,2,1,2,1,0,0,1,1,0,1,1,0,0,2.3499999999999996,338,51.7
2,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1.4,10,23.9
4,1,2,1,1,2,0,0,0,1,0,1,0,1,0,0,2.1500000000000004,311,46.1
4,1,1,2,1,1,0,0,0,1,0,0,1,1,0,0,2.05,133,51.5
3,0,1,2,0,1,0,0,0,0,0,1,0,1,0,0,1.4499999999999997,332,23.4
7,1,2,4,1,2,0,1,1,0,0,1,0,2,0,1,3.2499999999999996,318,64.6
3,0,1,2,0,1,0,0,0,0,0,1,2,0,0,1,2.35,10,36.0
2,2,0,0,2,0,0,1,0,1,1,0,0,1,0,1,2.2,244,38.9
5,1,2,2,1,1,0,0,0,1,0,0,0,0,0,0,1.3,338,50.8
3,0,0,3,0,0,1,0,0,0,0,0,2,1,0,0,1.2,37,7.6
4,3,0,1,1,0,2,2,1,1,1,0,1,1,0,0,1.8500000000000003,191,23.8
6,2,1,3,2,1,0,0,0,1,1,1,0,0,0,0,3.0500000000000003,34,47.9
4,0,0,4,0,0,0,0,0,0,0,0,1,1,0,0,1.55,337,20.1
5,0,2,3,0,1,0,0,0,0,0,1,2,2,0,0,2.8000000000000003,246,52.5
2,1,0,1,1,0,0,0,0,1,0,0,2,0,0,1,2.3500000000000005,299,46.0
3,1,1,1,0,1,2,0,0,1,0,0,1,1,0,0,0.7499999999999998,160,8.0
6,2,2,2,1,2,1,0,1,0,1,0,0,1,0,1,2.45,218,60.4
3,1,1,1,1,1,0,0,0,0,1,0,0,0,0,2,1.95,203,44.6
4,0,2,2,0,2,0,1,0,0,0,1,0,1,0,0,1.0999999999999996,40,19.7
3,0,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0.55,321,0.0
3,1,0,2,1,0,0,0,0,0,1,0,2,2,0,1,3.1999999999999997,337,55.4
5,1,1,3,1,1,0,1,0,0,1,1,2,2,0,1,3.7499999999999996,186,54.6
1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.55,82,17.5
5,1,1,3,0,1,2,0,0,1,0,1,0,2,0,0,1.7999999999999998,118,18.9
4,2,1,1,2,0,0,0,1,0,1,1,1,0,0,0,3.1,275,58.7
3,0,1,2,0,1,0,0,0,0,0,1,2,1,0,0,2.25,96,33.0
3,2,1,0,2,1,0,0,1,1,0,0,1,1,0,2,3.5,242,90.2
3,0,2,1,0,1,1,2,0,0,0,1,0,0,0,0,-0.3500000000000001,86,0.0
8,3,1,4,3,0,0,0,1,1,1,0,0,1,0,0,3.8500000000000005,94,91.3
3,2,1,0,1,1,1,0,0,1,1,1,1,1,0,0,2.6500000000000004,214,47.9
5,0,2,3,0,2,1,0,0,0,0,1,0,1,1,1,1.5499999999999996,215,23.2
5,1,1,3,0,0,1,0,0,1,0,0,2,1,0,0,2.1000000000000005,158,36.6
6,1,1,4,1,1,0,0,0,1,0,1,1,2,0,0,3.5,300,62.5
2,0,1,1,0,1,0,2,0,0,0,1,0,0,0,2,1.1,106,2.8
4,2,0,2,2,0,0,0,1,0,1,0,2,2,0,2,4.6000000000000005,5,88.1
1,1,0,0,1,0,0,1,0,1,0,0,2,0,0,0,1.35,291,26.1
5,3,1,1,3,1,0,0,1,1,1,1,2,0,0,0,4.4,358,91.6
3,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0.7500000000000001,183,24.3
6,1,1,4,1,1,0,0,0,1,0,1,0,0,0,0,2.4000000000000004,315,45.3
8,2,2,4,2,2,0,0,0,1,1,1,1,1,0,1,4.45,67,84.6
8,3,2,3,3,2,0,0,1,1,1,1,3,2,0,0,5.9,105,100.0
4,2,2,0,2,1,0,0,1,0,1,1,2,0,0,0,3.3,167,70.7
8,3,2,3,3,2,0,0,1,1,1,1,0,0,0,0,4.0,115,96.1
3,2,0,1,2,0,0,0,1,1,0,0,0,1,0,0,2.4000000000000004,352,60.6
5,2,2,1,2,2,0,0,1,1,0,0,0,1,0,0,2.4000000000000004,76,74.8
9,2,3,4,2,3,0,0,1,0,1,1,0,1,0,0,3.6500000000000004,189,80.9
3,1,2,0,1,1,0,0,0,0,1,1,1,2,0,2,3.5499999999999994,346,72.3
3,0,1,2,0,1,0,2,0,0,0,1,0,1,0,0,0.7499999999999998,56,0.9
7,1,2,4,1,2,0,0,0,0,1,1,0,0,1,0,2.3499999999999996,289,43.5
2,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,2.1,224,44.5
8,3,2,3,3,1,0,0,1,1,1,1,2,1,0,0,5.15,86,100.0
3,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1.45,15,30.8
5,1,1,3,1,1,0,0,0,0,1,1,1,0,0,0,2.55,352,33.8
4,1,2,1,0,1,2,0,0,1,0,0,0,1,0,0,0.34999999999999987,119,12.2
5,2,2,1,2,2,0,0,0,1,1,1,0,1,0,0,3.0000000000000004,286,67.3
4,1,0,3,1,0,0,0,0,1,0,0,3,2,0,0,3.4,364,65.0
4,1,2,1,0,2,2,1,1,0,0,1,1,0,0,0,0.7999999999999999,304,4.2
6,1,1,4,1,1,0,0,1,0,0,1,0,1,0,1,3.25,328,62.4
4,1,3,0,1,2,0,0,0,1,0,1,0,1,0,0,1.9500000000000002,350,56.7
7,1,2,4,1,2,0,0,0,0,1,0,1,0,0,0,2.05,281,46.1
5,0,2,3,0,1,0,0,0,0,0,0,1,0,0,0,1.0,227,24.4
6,1,1,4,1,1,0,0,0,1,0,1,0,0,0,0,2.4000000000000004,314,46.0
4,1,3,0,1,2,0,0,0,1,0,1,0,0,0,0,1.6,121,48.3
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.4,114,4.6
6,2,2,2,2,1,0,0,1,0,1,1,0,0,0,1,3.35,121,71.4
8,2,2,4,2,2,0,0,1,0,1,0,0,2,1,0,3.3,329,77.0
6,1,2,3,1,1,0,0,0,0,1,1,1,0,0,0,2.55,362,52.2
2,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,-0.7,269,0.0
5,2,0,3,2,0,0,0,1,0,1,0,0,1,0,0,2.75,134,59.1
5,2,1,2,0,1,2,0,1,0,1,0,0,0,0,0,1.0999999999999996,340,16.9
8,2,2,4,2,2,0,2,0,1,1,1,0,2,1,0,3.25,23,55.6
5,1,1,3,1,1,0,0,0,0,1,1,2,1,0,0,3.3,42,52.2
6,1,1,4,1,0,0,0,0,0,1,0,1,1,0,1,2.8500000000000005,149,50.1
5,1,1,3,0,1,1,0,0,1,0,1,1,1,0,0,2.4000000000000004,115,37.5
3,0,2,1,0,1,0,0,0,0,0,1,2,1,0,1,2.5000000000000004,285,52.4
5,2,1,2,2,0,0,0,0,1,1,1,0,1,0,1,3.6500000000000004,48,72.9
4,0,1,3,0,1,0,1,0,0,0,1,2,1,0,0,2.1,329,23.6
5,1,0,4,0,0,1,0,0,1,0,0,1,2,0,0,2.25,146,36.4
5,2,2,1,1,2,1,0,0,1,1,1,3,2,1,1,4.450000000000001,243,77.7
4,1,3,0,0,3,2,0,1,0,0,1,2,2,1,2,2.9500000000000006,259,59.4
1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.2,7,1.7
5,2,1,2,2,1,0,1,1,0,1,1,1,2,0,1,4.1000000000000005,213,71.0
5,0,2,3,0,1,0,0,0,0,0,1,1,0,0,0,1.7000000000000002,272,31.0
6,2,3,1,1,3,1,0,0,1,1,1,0,0,0,0,2.1000000000000005,301,50.9
1,0,1,0,0,0,0,0,0,0,0,1,0,2,1,0,1.4,64,23.0
7,2,2,3,2,1,0,0,0,1,1,1,0,2,0,1,4.200000000000001,13,86.5
5,1,1,3,1,0,0,0,0,1,0,0,1,0,0,2,2.8000000000000003,350,63.2
5,1,1,3,1,1,0,0,0,0,1,1,2,1,0,0,3.3,258,53.2
6,2,2,2,2,2,0,0,1,1,0,1,3,2,0,1,5.300000000000001,11,100.0
7,0,3,4,0,3,2,2,0,0,0,1,3,2,0,0,1.6000000000000003,206,8.6
5,2,1,2,2,1,0,0,0,1,1,1,1,0,0,2,4.15,58,76.5
7,2,2,3,2,2,0,0,0,1,1,1,0,0,0,1,3.5000000000000004,227,72.5
6,2,2,2,2,1,0,0,1,1,0,1,1,1,1,0,3.6999999999999997,90,88.2
